,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
214,400489015,K. Love,33,7-16,7-7,2-4,12,2,1,0,7,3,23,7.0,7.0,2.0,4.0,7.0,16.0
215,400489015,C. Brewer,28,2-8,0-0,0-1,3,2,2,1,1,2,4,0.0,0.0,0.0,1.0,2.0,8.0
216,400489015,N. Pekovic,31,8-9,4-5,0-0,12,0,1,0,0,0,20,4.0,5.0,0.0,0.0,8.0,9.0
217,400489015,R. Rubio,32,1-5,1-2,0-1,6,7,1,0,2,4,3,1.0,2.0,0.0,1.0,1.0,5.0
218,400489015,K. Martin,34,6-18,7-8,1-7,6,0,2,0,2,2,20,7.0,8.0,1.0,7.0,6.0,18.0
219,400489015,D. Williams,3,0-2,0-0,0-0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
220,400489015,G. Dieng,2,0-0,0-0,0-0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
221,400489015,D. Cunningham,28,6-10,0-0,0-0,4,3,5,1,0,2,12,0.0,0.0,0.0,0.0,6.0,10.0
222,400489015,R. Hummel,20,3-7,0-0,2-5,5,1,0,1,0,4,8,0.0,0.0,2.0,5.0,3.0,7.0
223,400489015,J.J. Barea,21,6-15,0-0,1-4,0,3,0,0,1,0,13,0.0,0.0,1.0,4.0,6.0,15.0
224,400489015,A. Shved,7,0-2,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
225,400489015,A.J. Price,3,1-2,0-0,1-1,1,0,0,0,0,0,3,0.0,0.0,1.0,1.0,1.0,2.0
226,400489032,B. Bass,20,4-8,1-2,0-0,2,0,0,0,0,2,9,1.0,2.0,0.0,0.0,4.0,8.0
227,400489032,J. Green,22,2-7,0-0,0-2,2,1,0,0,0,3,4,0.0,0.0,0.0,2.0,2.0,7.0
228,400489032,V. Faverani,14,2-6,1-2,0-0,5,1,0,0,1,5,5,1.0,2.0,0.0,0.0,2.0,6.0
229,400489032,A. Bradley,27,5-22,0-0,1-4,5,0,2,0,3,1,11,0.0,0.0,1.0,4.0,5.0,22.0
230,400489032,J. Crawford,23,1-8,3-3,1-3,1,4,2,0,3,0,6,3.0,3.0,1.0,3.0,1.0,8.0
231,400489032,K. Humphries,14,2-4,2-2,0-1,6,0,0,2,0,1,6,2.0,2.0,0.0,1.0,2.0,4.0
232,400489032,G. Wallace,11,1-1,0-0,0-0,1,1,0,0,1,0,2,0.0,0.0,0.0,0.0,1.0,1.0
233,400489032,J. Sullinger,22,4-10,1-2,1-2,9,2,0,0,2,2,10,1.0,2.0,1.0,2.0,4.0,10.0
234,400489032,K. Olynyk,22,4-11,0-0,1-2,8,1,3,1,1,3,9,0.0,0.0,1.0,2.0,4.0,11.0
235,400489032,P. Pressey,21,0-3,5-7,0-2,0,5,2,0,1,0,5,5.0,7.0,0.0,2.0,0.0,3.0
236,400489032,M. Brooks,7,0-3,1-2,0-0,2,0,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,3.0
237,400489032,C. Lee,23,7-16,0-0,3-4,2,1,0,0,0,2,17,0.0,0.0,3.0,4.0,7.0,16.0
238,400489032,K. Bogans,12,0-0,0-0,0-0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239,400489032,T. Jones,27,10-12,3-4,1-1,9,1,0,2,1,0,24,3.0,4.0,1.0,1.0,10.0,12.0
240,400489032,C. Parsons,30,4-8,2-3,1-3,1,6,0,1,0,1,11,2.0,3.0,1.0,3.0,4.0,8.0
241,400489032,D. Howard,28,3-4,4-8,0-0,12,2,2,3,3,3,10,4.0,8.0,0.0,0.0,3.0,4.0
242,400489032,P. Beverley,23,6-9,2-2,2-3,4,1,0,0,1,3,16,2.0,2.0,2.0,3.0,6.0,9.0
243,400489032,J. Harden,31,5-8,2-2,3-3,4,5,1,1,7,2,15,2.0,2.0,3.0,3.0,5.0,8.0
244,400489032,D. Motiejunas,18,2-8,1-1,0-4,5,0,0,1,2,1,5,1.0,1.0,0.0,4.0,2.0,8.0
245,400489032,O. Casspi,25,2-6,0-0,1-3,4,1,3,1,2,2,5,0.0,0.0,1.0,3.0,2.0,6.0
246,400489032,O. Asik,7,1-3,2-2,0-0,4,0,0,0,1,1,4,2.0,2.0,0.0,0.0,1.0,3.0
247,400489032,J. Lin,24,4-7,2-2,1-3,0,5,1,1,1,2,11,2.0,2.0,1.0,3.0,4.0,7.0
248,400489032,A. Brooks,9,2-4,0-0,0-0,0,0,0,0,1,3,4,0.0,0.0,0.0,0.0,2.0,4.0
249,400489032,F. Garcia,18,2-3,0-0,0-1,5,1,0,0,0,2,4,0.0,0.0,0.0,1.0,2.0,3.0
250,400489043,J. Green,39,7-14,3-4,2-2,5,3,0,1,2,1,19,3.0,4.0,2.0,2.0,7.0,14.0
251,400489043,J. Sullinger,31,8-17,2-2,1-5,17,0,0,0,2,4,19,2.0,2.0,1.0,5.0,8.0,17.0
252,400489043,K. Olynyk,37,2-9,4-4,0-2,8,3,0,0,2,5,8,4.0,4.0,0.0,2.0,2.0,9.0
253,400489043,A. Bradley,36,9-18,0-0,1-2,3,2,0,0,2,4,19,0.0,0.0,1.0,2.0,9.0,18.0
254,400489043,J. Crawford,27,5-9,2-2,0-2,4,4,1,0,2,0,12,2.0,2.0,0.0,2.0,5.0,9.0
255,400489043,K. Humphries,5,2-2,0-0,0-0,1,1,0,1,1,1,4,0.0,0.0,0.0,0.0,2.0,2.0
256,400489043,B. Bass,20,3-7,0-0,0-0,1,1,1,1,1,1,6,0.0,0.0,0.0,0.0,3.0,7.0
257,400489043,G. Wallace,15,1-3,0-0,0-0,1,0,0,0,2,1,2,0.0,0.0,0.0,0.0,1.0,3.0
258,400489043,V. Faverani,2,0-1,0-0,0-1,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0
259,400489043,P. Pressey,9,1-3,0-0,0-1,3,2,1,0,1,1,2,0.0,0.0,0.0,1.0,1.0,3.0
260,400489043,C. Lee,18,1-3,0-0,0-0,1,2,1,0,2,0,2,0.0,0.0,0.0,0.0,1.0,3.0
261,400489043,K. Leonard,32,7-14,1-2,1-5,8,2,5,1,0,2,16,1.0,2.0,1.0,5.0,7.0,14.0
262,400489043,T. Splitter,23,4-4,3-6,0-0,10,3,1,1,1,3,11,3.0,6.0,0.0,0.0,4.0,4.0
263,400489043,T. Duncan,28,3-13,7-8,0-0,9,3,0,0,0,2,13,7.0,8.0,0.0,0.0,3.0,13.0
264,400489043,T. Parker,28,6-11,7-8,0-0,4,4,0,0,1,0,19,7.0,8.0,0.0,0.0,6.0,11.0
265,400489043,D. Green,23,4-6,0-0,3-5,1,2,1,1,0,1,11,0.0,0.0,3.0,5.0,4.0,6.0
266,400489043,J. Ayres,8,0-1,0-0,0-0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
267,400489043,M. Bonner,14,1-3,0-0,1-3,0,1,0,0,1,0,3,0.0,0.0,1.0,3.0,1.0,3.0
268,400489043,B. Diaw,24,6-10,0-0,0-3,1,2,2,2,5,2,12,0.0,0.0,0.0,3.0,6.0,10.0
269,400489043,P. Mills,19,1-6,0-0,1-3,2,3,2,0,0,0,3,0.0,0.0,1.0,3.0,1.0,6.0
270,400489043,C. Joseph,1,1-1,0-0,0-0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,1.0,1.0
271,400489043,M. Ginobili,24,2-5,0-0,1-1,3,7,1,1,0,1,5,0.0,0.0,1.0,1.0,2.0,5.0
272,400489043,M. Belinelli,17,4-7,0-0,1-1,0,0,0,0,2,2,9,0.0,0.0,1.0,1.0,4.0,7.0
273,400489052,D. West,29,7-14,3-4,0-0,8,3,3,0,0,0,17,3.0,4.0,0.0,0.0,7.0,14.0
274,400489052,P. George,38,9-20,6-6,3-8,3,2,1,0,2,2,27,6.0,6.0,3.0,8.0,9.0,20.0
275,400489052,R. Hibbert,29,3-11,0-0,0-0,8,2,0,2,3,4,6,0.0,0.0,0.0,0.0,3.0,11.0
276,400489052,G. Hill,38,3-8,0-0,2-5,1,1,2,0,3,2,8,0.0,0.0,2.0,5.0,3.0,8.0
277,400489052,L. Stephenson,41,5-10,0-0,0-0,11,10,4,0,1,0,10,0.0,0.0,0.0,0.0,5.0,10.0
278,400489052,L. Scola,25,7-9,3-4,0-0,4,1,2,0,4,3,17,3.0,4.0,0.0,0.0,7.0,9.0
279,400489052,C. Copeland,8,1-2,0-0,1-2,0,0,0,0,0,0,3,0.0,0.0,1.0,2.0,1.0,2.0
280,400489052,I. Mahinmi,13,2-3,1-2,0-0,2,0,0,1,1,2,5,1.0,2.0,0.0,0.0,2.0,3.0
281,400489052,C.J. Watson,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282,400489052,D. Sloan,10,0-2,0-0,0-2,4,0,1,0,1,0,0,0.0,0.0,0.0,2.0,0.0,2.0
283,400489052,O. Johnson,9,1-2,2-2,0-0,0,0,0,0,0,0,4,2.0,2.0,0.0,0.0,1.0,2.0
284,400489052,J. Green,38,8-13,2-2,2-3,2,0,1,0,3,1,20,2.0,2.0,2.0,3.0,8.0,13.0
285,400489052,J. Sullinger,31,6-12,1-2,0-2,5,2,1,0,1,3,13,1.0,2.0,0.0,2.0,6.0,12.0
286,400489052,K. Olynyk,12,1-3,0-0,0-0,2,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,3.0
287,400489052,A. Bradley,31,3-10,0-0,0-1,7,2,1,0,3,2,6,0.0,0.0,0.0,1.0,3.0,10.0
288,400489052,J. Crawford,34,10-12,1-1,3-4,3,4,2,0,6,2,24,1.0,1.0,3.0,4.0,10.0,12.0
289,400489052,K. Humphries,16,1-3,2-2,0-0,2,1,0,0,0,1,4,2.0,2.0,0.0,0.0,1.0,3.0
290,400489052,B. Bass,22,4-8,0-0,0-0,3,1,0,0,1,4,8,0.0,0.0,0.0,0.0,4.0,8.0
291,400489052,G. Wallace,22,1-2,0-0,0-0,4,0,1,1,5,1,2,0.0,0.0,0.0,0.0,1.0,2.0
292,400489052,V. Faverani,11,0-2,0-0,0-1,2,0,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,2.0
293,400489052,P. Pressey,6,0-1,1-2,0-0,1,1,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,1.0
294,400489052,C. Lee,16,1-3,0-0,0-0,0,0,2,0,0,1,2,0.0,0.0,0.0,0.0,1.0,3.0
295,400489063,B. Bass,33,5-11,7-7,0-0,7,1,1,2,3,1,17,7.0,7.0,0.0,0.0,5.0,11.0
296,400489063,J. Green,35,4-10,7-8,1-4,5,0,0,0,4,1,16,7.0,8.0,1.0,4.0,4.0,10.0
297,400489063,J. Sullinger,33,6-12,2-4,1-3,9,1,1,2,1,2,15,2.0,4.0,1.0,3.0,6.0,12.0
298,400489063,A. Bradley,34,6-13,0-2,0-1,5,2,1,0,0,2,12,0.0,2.0,0.0,1.0,6.0,13.0
299,400489063,J. Crawford,35,3-9,6-8,0-5,3,10,0,0,4,3,12,6.0,8.0,0.0,5.0,3.0,9.0
300,400489063,K. Humphries,17,1-3,0-0,0-0,8,0,0,1,2,2,2,0.0,0.0,0.0,0.0,1.0,3.0
301,400489063,G. Wallace,19,2-4,0-0,1-2,0,3,0,1,0,2,5,0.0,0.0,1.0,2.0,2.0,4.0
302,400489063,V. Faverani,14,4-6,2-2,1-1,5,0,0,1,2,1,11,2.0,2.0,1.0,1.0,4.0,6.0
303,400489063,P. Pressey,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
304,400489063,C. Lee,17,2-4,0-0,0-0,5,1,0,0,1,0,4,0.0,0.0,0.0,0.0,2.0,4.0
305,400489063,P. Millsap,32,6-12,0-0,0-0,5,2,2,2,3,4,12,0.0,0.0,0.0,0.0,6.0,12.0
306,400489063,D. Carroll,33,2-6,1-2,0-4,4,3,0,0,1,4,5,1.0,2.0,0.0,4.0,2.0,6.0
307,400489063,A. Horford,34,9-19,0-0,0-0,7,0,0,1,0,4,18,0.0,0.0,0.0,0.0,9.0,19.0
308,400489063,J. Teague,34,3-15,7-8,0-4,4,10,3,0,2,2,13,7.0,8.0,0.0,4.0,3.0,15.0
309,400489063,K. Korver,32,4-8,0-0,1-2,4,3,2,0,1,4,9,0.0,0.0,1.0,2.0,4.0,8.0
310,400489063,C. Martin,15,2-5,0-0,1-2,2,1,0,0,0,1,5,0.0,0.0,1.0,2.0,2.0,5.0
311,400489063,M. Scott,15,4-6,0-0,2-3,4,0,1,0,1,3,10,0.0,0.0,2.0,3.0,4.0,6.0
312,400489063,P. Antic,15,1-8,0-0,0-3,6,1,0,0,0,2,2,0.0,0.0,0.0,3.0,1.0,8.0
313,400489063,S. Mack,12,3-7,0-0,1-2,0,1,0,0,0,1,7,0.0,0.0,1.0,2.0,3.0,7.0
314,400489063,L. Williams,18,2-7,2-2,0-0,2,2,0,0,0,1,6,2.0,2.0,0.0,0.0,2.0,7.0
315,400489075,B. Bass,38,7-10,2-2,0-0,5,0,0,1,1,2,16,2.0,2.0,0.0,0.0,7.0,10.0
316,400489075,J. Green,36,5-16,2-2,1-4,7,0,1,1,3,2,13,2.0,2.0,1.0,4.0,5.0,16.0
317,400489075,J. Sullinger,28,2-9,1-2,0-3,8,2,1,1,2,3,5,1.0,2.0,0.0,3.0,2.0,9.0
318,400489075,A. Bradley,9,1-6,0-0,0-0,1,1,0,0,1,4,2,0.0,0.0,0.0,0.0,1.0,6.0
319,400489075,J. Crawford,28,5-11,7-7,4-6,4,5,0,0,2,2,21,7.0,7.0,4.0,6.0,5.0,11.0
320,400489075,K. Humphries,16,2-4,0-0,0-0,5,0,0,1,0,1,4,0.0,0.0,0.0,0.0,2.0,4.0
321,400489075,G. Wallace,36,6-10,4-7,1-2,4,3,2,1,1,3,17,4.0,7.0,1.0,2.0,6.0,10.0
322,400489075,V. Faverani,13,2-5,0-0,1-1,2,1,0,0,1,4,5,0.0,0.0,1.0,1.0,2.0,5.0
323,400489075,P. Pressey,20,1-2,0-0,0-0,1,8,3,0,0,1,2,0.0,0.0,0.0,0.0,1.0,2.0
324,400489075,C. Lee,15,4-7,1-1,2-4,2,2,1,0,0,2,11,1.0,1.0,2.0,4.0,4.0,7.0
325,400489075,J. McRoberts,34,2-6,0-0,1-2,7,5,1,1,0,2,5,0.0,0.0,1.0,2.0,2.0,6.0
326,400489075,M. Kidd-Gilchrist,17,2-4,0-0,0-0,4,0,0,0,2,2,4,0.0,0.0,0.0,0.0,2.0,4.0
327,400489075,A. Jefferson,33,6-14,2-2,0-0,3,1,0,2,2,1,14,2.0,2.0,0.0,0.0,6.0,14.0
328,400489075,K. Walker,34,11-17,5-6,1-2,6,5,0,0,3,2,28,5.0,6.0,1.0,2.0,11.0,17.0
329,400489075,G. Henderson,37,7-17,6-6,0-2,5,1,1,0,2,0,20,6.0,6.0,0.0,2.0,7.0,17.0
330,400489075,A. Tolliver,11,0-0,0-0,0-0,3,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
331,400489075,J. Adrien,15,0-0,1-2,0-0,3,0,0,0,1,1,1,1.0,2.0,0.0,0.0,0.0,0.0
332,400489075,J. Taylor,27,3-6,0-0,1-2,3,0,0,0,1,4,7,0.0,0.0,1.0,2.0,3.0,6.0
333,400489075,C. Zeller,14,1-3,0-0,0-0,3,1,0,0,1,1,2,0.0,0.0,0.0,0.0,1.0,3.0
334,400489075,R. Sessions,19,1-7,3-4,0-1,0,3,0,0,4,0,5,3.0,4.0,0.0,1.0,1.0,7.0
335,400489090,Z. Randolph,35,5-16,3-4,0-0,8,2,1,0,2,4,13,3.0,4.0,0.0,0.0,5.0,16.0
336,400489090,T. Prince,32,4-10,1-2,0-0,4,1,0,0,1,1,9,1.0,2.0,0.0,0.0,4.0,10.0
337,400489090,K. Koufos,35,3-11,1-2,0-0,13,1,1,3,1,4,7,1.0,2.0,0.0,0.0,3.0,11.0
338,400489090,M. Conley,33,6-14,2-2,0-3,1,9,2,0,0,0,14,2.0,2.0,0.0,3.0,6.0,14.0
339,400489090,T. Allen,27,5-8,2-2,0-0,2,2,3,0,0,2,12,2.0,2.0,0.0,0.0,5.0,8.0
340,400489090,E. Davis,24,3-5,5-6,0-0,7,1,0,3,0,2,11,5.0,6.0,0.0,0.0,3.0,5.0
341,400489090,J. Bayless,21,6-10,9-11,1-3,3,1,0,0,1,2,22,9.0,11.0,1.0,3.0,6.0,10.0
342,400489090,N. Calathes,15,1-1,2-2,0-0,0,7,0,0,1,2,4,2.0,2.0,0.0,0.0,1.0,1.0
343,400489090,M. Miller,17,3-5,0-0,2-3,3,0,0,0,2,1,8,0.0,0.0,2.0,3.0,3.0,5.0
344,400489090,B. Bass,31,2-6,2-2,0-0,13,1,0,4,2,2,6,2.0,2.0,0.0,0.0,2.0,6.0
345,400489090,J. Green,39,9-19,7-8,1-5,7,1,1,0,0,2,26,7.0,8.0,1.0,5.0,9.0,19.0
346,400489090,J. Sullinger,35,10-18,1-1,2-3,12,3,0,0,4,5,23,1.0,1.0,2.0,3.0,10.0,18.0
347,400489090,A. Bradley,32,7-13,0-0,2-5,1,0,0,2,4,2,16,0.0,0.0,2.0,5.0,7.0,13.0
348,400489090,J. Crawford,36,2-8,0-0,1-4,1,7,0,0,2,3,5,0.0,0.0,1.0,4.0,2.0,8.0
349,400489090,K. Humphries,16,4-10,0-0,0-0,6,0,0,1,0,1,8,0.0,0.0,0.0,0.0,4.0,10.0
350,400489090,G. Wallace,23,1-5,0-2,0-0,2,2,0,0,2,1,2,0.0,2.0,0.0,0.0,1.0,5.0
351,400489090,V. Faverani,13,3-8,0-0,1-2,3,0,0,0,0,0,7,0.0,0.0,1.0,2.0,3.0,8.0
352,400489090,P. Pressey,5,0-1,0-0,0-1,1,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0
353,400489090,C. Lee,9,0-1,0-0,0-0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0
354,400489105,A. Gee,12,3-5,0-0,0-1,3,0,0,0,0,1,6,0.0,0.0,0.0,1.0,3.0,5.0
355,400489105,T. Thompson,25,1-6,0-0,0-0,7,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,6.0
356,400489105,A. Bynum,15,2-7,0-0,0-0,2,0,0,1,0,0,4,0.0,0.0,0.0,0.0,2.0,7.0
357,400489105,K. Irving,36,7-16,3-6,0-4,3,3,0,0,4,2,17,3.0,6.0,0.0,4.0,7.0,16.0
358,400489105,S. Karasev,15,0-1,1-2,0-0,0,1,1,0,1,3,1,1.0,2.0,0.0,0.0,0.0,1.0
359,400489105,A. Bennett,20,1-4,1-2,1-2,4,1,0,0,3,4,4,1.0,2.0,1.0,2.0,1.0,4.0
360,400489105,E. Clark,12,0-5,1-2,0-2,2,0,1,0,1,1,1,1.0,2.0,0.0,2.0,0.0,5.0
361,400489105,T. Zeller,6,0-1,2-2,0-0,2,0,0,0,0,0,2,2.0,2.0,0.0,0.0,0.0,1.0
362,400489105,A. Varejao,26,4-9,2-3,0-0,12,0,2,1,1,2,10,2.0,3.0,0.0,0.0,4.0,9.0
363,400489105,J. Jack,22,4-9,1-1,0-2,1,2,0,0,1,2,9,1.0,1.0,0.0,2.0,4.0,9.0
364,400489105,M. Dellavedova,12,2-2,1-2,2-2,1,0,1,0,0,1,7,1.0,2.0,2.0,2.0,2.0,2.0
365,400489105,D. Waiters,35,7-18,6-7,1-5,4,6,1,0,6,5,21,6.0,7.0,1.0,5.0,7.0,18.0
366,400489105,C. Felix,4,1-3,0-0,0-0,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,3.0
367,400489105,B. Bass,30,5-8,1-2,1-1,8,4,1,2,1,2,12,1.0,2.0,1.0,1.0,5.0,8.0
368,400489105,J. Green,38,10-19,9-13,2-4,5,2,0,0,4,1,31,9.0,13.0,2.0,4.0,10.0,19.0
369,400489105,J. Sullinger,25,4-9,0-0,4-5,4,3,1,1,2,4,12,0.0,0.0,4.0,5.0,4.0,9.0
370,400489105,A. Bradley,35,9-11,0-0,3-4,3,3,2,0,1,2,21,0.0,0.0,3.0,4.0,9.0,11.0
371,400489105,J. Crawford,33,4-14,2-2,1-6,11,10,1,0,2,4,11,2.0,2.0,1.0,6.0,4.0,14.0
372,400489105,K. Humphries,18,4-6,1-1,0-0,4,1,0,1,2,2,9,1.0,1.0,0.0,0.0,4.0,6.0
373,400489105,G. Wallace,15,0-2,1-2,0-1,1,3,1,1,3,0,1,1.0,2.0,0.0,1.0,0.0,2.0
374,400489105,V. Faverani,22,2-7,2-4,0-2,9,0,1,2,1,5,6,2.0,4.0,0.0,2.0,2.0,7.0
375,400489105,P. Pressey,15,0-0,0-2,0-0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0
376,400489105,M. Brooks,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
377,400489105,K. Bogans,7,0-0,0-0,0-0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
378,400489120,B. Bass,26,3-7,0-0,0-0,7,0,1,1,0,0,6,0.0,0.0,0.0,0.0,3.0,7.0
379,400489120,J. Green,41,7-15,2-2,2-6,3,6,0,0,2,1,18,2.0,2.0,2.0,6.0,7.0,15.0
380,400489120,J. Sullinger,33,10-18,0-1,1-5,14,0,0,0,3,5,21,0.0,1.0,1.0,5.0,10.0,18.0
381,400489120,A. Bradley,35,4-15,1-2,0-2,3,1,0,0,0,6,9,1.0,2.0,0.0,2.0,4.0,15.0
382,400489120,J. Crawford,34,6-15,5-6,1-4,3,5,1,0,1,4,18,5.0,6.0,1.0,4.0,6.0,15.0
383,400489120,K. Humphries,13,1-4,0-0,0-0,4,0,0,1,2,2,2,0.0,0.0,0.0,0.0,1.0,4.0
384,400489120,G. Wallace,25,0-0,0-0,0-0,4,4,2,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
385,400489120,V. Faverani,15,3-6,1-2,0-0,0,0,0,0,1,2,7,1.0,2.0,0.0,0.0,3.0,6.0
386,400489120,P. Pressey,8,0-1,0-0,0-1,1,1,3,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
387,400489120,M. Brooks,4,1-2,2-2,0-0,2,0,0,0,0,0,4,2.0,2.0,0.0,0.0,1.0,2.0
388,400489120,K. Bogans,6,0-1,0-0,0-1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
389,400489120,E. Udoh,39,4-9,1-4,0-0,10,1,0,2,1,2,9,1.0,4.0,0.0,0.0,4.0,9.0
390,400489120,J. Henson,34,6-13,1-2,0-0,13,3,0,3,2,2,13,1.0,2.0,0.0,0.0,6.0,13.0
391,400489120,B. Knight,31,7-14,3-4,3-3,9,8,1,1,3,2,20,3.0,4.0,3.0,3.0,7.0,14.0
392,400489120,K. Middleton,18,2-6,2-2,0-1,1,2,0,0,1,1,6,2.0,2.0,0.0,1.0,2.0,6.0
393,400489120,O.J. Mayo,31,9-14,2-2,2-4,3,3,1,0,2,2,22,2.0,2.0,2.0,4.0,9.0,14.0
394,400489120,G. Antetokounmpo,28,4-6,0-2,2-3,7,4,0,1,2,0,10,0.0,2.0,2.0,3.0,4.0,6.0
395,400489120,Z. Pachulia,22,0-4,2-2,0-0,5,3,0,1,2,5,2,2.0,2.0,0.0,0.0,0.0,4.0
396,400489120,G. Neal,17,2-6,0-0,0-2,0,1,0,0,0,0,4,0.0,0.0,0.0,2.0,2.0,6.0
397,400489120,L. Ridnour,21,2-6,1-2,1-4,1,3,2,0,0,2,6,1.0,2.0,1.0,4.0,2.0,6.0
398,400489135,E. Udoh,28,4-7,0-0,0-0,1,1,0,3,2,2,8,0.0,0.0,0.0,0.0,4.0,7.0
399,400489135,J. Henson,29,4-8,3-5,0-0,5,2,0,1,3,3,11,3.0,5.0,0.0,0.0,4.0,8.0
400,400489135,B. Knight,31,5-15,2-2,3-7,4,6,1,0,0,2,15,2.0,2.0,3.0,7.0,5.0,15.0
401,400489135,K. Middleton,33,5-10,1-2,3-3,4,3,1,0,1,3,14,1.0,2.0,3.0,3.0,5.0,10.0
402,400489135,O.J. Mayo,32,6-12,5-5,2-5,2,3,1,0,1,1,19,5.0,5.0,2.0,5.0,6.0,12.0
403,400489135,E. Ilyasova,21,3-5,1-1,0-0,7,0,0,0,1,1,7,1.0,1.0,0.0,0.0,3.0,5.0
404,400489135,G. Antetokounmpo,15,2-4,0-0,0-0,3,1,0,1,2,1,4,0.0,0.0,0.0,0.0,2.0,4.0
405,400489135,Z. Pachulia,18,3-5,2-2,0-0,4,1,0,1,1,2,8,2.0,2.0,0.0,0.0,3.0,5.0
406,400489135,G. Neal,16,2-6,4-4,0-3,1,1,0,0,0,2,8,4.0,4.0,0.0,3.0,2.0,6.0
407,400489135,L. Ridnour,17,3-6,0-0,0-0,2,3,1,0,1,0,6,0.0,0.0,0.0,0.0,3.0,6.0
408,400489135,B. Bass,34,4-9,8-9,0-0,9,0,0,1,1,4,16,8.0,9.0,0.0,0.0,4.0,9.0
409,400489135,J. Green,32,6-9,3-5,3-5,5,3,0,0,3,3,18,3.0,5.0,3.0,5.0,6.0,9.0
410,400489135,J. Sullinger,35,5-15,2-2,0-1,8,2,2,1,3,3,12,2.0,2.0,0.0,1.0,5.0,15.0
411,400489135,A. Bradley,30,6-12,0-0,3-6,4,0,0,0,0,3,15,0.0,0.0,3.0,6.0,6.0,12.0
412,400489135,J. Crawford,39,8-14,5-7,4-7,2,5,1,0,2,3,25,5.0,7.0,4.0,7.0,8.0,14.0
413,400489135,K. Humphries,20,2-5,1-2,0-0,8,3,1,1,0,2,5,1.0,2.0,0.0,0.0,2.0,5.0
414,400489135,G. Wallace,22,2-3,2-2,0-1,4,4,2,0,1,2,6,2.0,2.0,0.0,1.0,2.0,3.0
415,400489135,V. Faverani,7,0-2,0-0,0-1,0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,2.0
416,400489135,P. Pressey,5,0-1,0-0,0-1,0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
417,400489135,C. Lee,16,5-7,0-0,1-2,0,1,0,0,1,1,11,0.0,0.0,1.0,2.0,5.0,7.0
418,400489156,K. Faried,25,2-4,0-0,0-0,7,1,1,2,2,2,4,0.0,0.0,0.0,0.0,2.0,4.0
419,400489156,W. Chandler,33,2-7,3-4,0-4,8,1,0,0,1,3,7,3.0,4.0,0.0,4.0,2.0,7.0
420,400489156,J. Hickson,25,6-8,5-6,0-0,7,1,0,1,0,3,17,5.0,6.0,0.0,0.0,6.0,8.0
421,400489156,T. Lawson,28,6-14,6-6,2-2,4,4,0,0,2,2,20,6.0,6.0,2.0,2.0,6.0,14.0
422,400489156,R. Foye,25,3-8,4-4,2-4,2,1,0,1,2,3,12,4.0,4.0,2.0,4.0,3.0,8.0
423,400489156,D. Arthur,21,1-6,0-0,0-0,3,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,6.0
424,400489156,T. Mozgov,19,3-6,4-6,0-0,6,0,1,0,1,2,10,4.0,6.0,0.0,0.0,3.0,6.0
425,400489156,A. Miller,24,5-6,0-0,0-1,1,0,2,0,3,1,10,0.0,0.0,0.0,1.0,5.0,6.0
426,400489156,N. Robinson,24,4-11,2-3,1-2,4,1,0,0,3,2,11,2.0,3.0,1.0,2.0,4.0,11.0
427,400489156,J. Hamilton,15,2-7,0-0,1-4,0,1,0,0,0,0,5,0.0,0.0,1.0,4.0,2.0,7.0
